stage,run_id,dataset,scene,n_views,init,split,downscale,background,depth_model,depth_align,sigma_rel,noise_corr_px,scale,shift,scale_jitter,shift_jitter,depth_kind,depth_lambda,iterations,sh_degree,seed,depth_sigma_rel,depth_noise_corr_px,depth_scale,depth_shift,depth_scale_jitter,depth_shift_jitter,depth_used,init_init,init_n_init_points,train_ids,eval_ids,n_train_views,n_eval_views,train_seconds,psnr_curve,scene_scale,n_gaussians,means_lr_final,psnr,ssim,lpips,unaligned_mae,unaligned_rmse,unaligned_absrel,unaligned_delta1,aligned_mae,aligned_rmse,aligned_absrel,aligned_delta1,chamfer_acc,chamfer_comp,chamfer,floater_frac,floater_count,n_opaque,wall_seconds,n_opacity_resets,prior_absrel,prior_mae,prior_rmse,prior_aligned_absrel,prior_coverage,init_sfm_n_points,depth_aligned_scale,depth_aligned_shift,depth_cache_hits,depth_cache_misses,depth_align_points,depth_align_points_min,n_eval_points
stage1,lego__init-random__n_views-9__depth_lambda-0p0,blender,lego,9,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,random,100000,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,87.31834435462952,"[[500, 21.182692638114226], [1000, 22.35209910172025], [1500, 22.708215370132116], [2000, 22.789240569021622], [2500, 22.807017080357294], [3000, 22.74835487863279], [3500, 22.855850300785846], [4000, 22.778520475124747], [4500, 22.73693204442454], [5000, 22.66842801753073], [5500, 22.640681874401487], [6000, 22.59611594614773], [6500, 22.568056098015102], [7000, 22.558345128840948]]",4.423456892520446,76256,7.0775310280332764e-06,24.359174180688125,0.8763894891738891,0.10242349952459336,0.04518171152905442,0.08506591088695874,0.012108456850508575,0.9998363523105792,0.049778345143716304,0.08295071072081069,0.01347626046340217,0.999889444961185,0.018492602725236607,0.008991433316541191,0.0137420180208889,0.04484113686904073,1472,32827,98.35825252532959,2,,,,,,,,,,,,,
stage1,lego__init-sfm__n_views-3__depth_lambda-0p0,blender,lego,3,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,8,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,80.43938207626343,"[[500, 13.02491661540045], [1000, 12.883825857033887], [1500, 13.285997199682036], [2000, 13.614084286847122], [2500, 13.616699238358745], [3000, 13.613745202567303], [3500, 13.731997421506094], [4000, 13.779975959428928], [4500, 13.81078574382876], [5000, 13.824097047970586], [5500, 13.841878857135988], [6000, 13.853468277328837], [6500, 13.866374367983347], [7000, 13.877999968189854]]",4.5367010562599654,45886,7.258721690016551e-06,14.219828908821714,0.662426700592041,0.3044760113954544,0.24990382164107694,0.5476950397891638,0.06883834006140616,0.9701945099977065,0.23393224126817852,0.3126051121850056,0.06367123503519125,0.984455942961319,0.055175525948280325,0.01600898690656304,0.035592256427421684,0.250628667225482,897,3579,92.36664080619812,2,,,,,,8,,,,,,,
stage1,lego__init-sfm__n_views-5__depth_lambda-0p0,blender,lego,5,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,28,"[0, 89, 32, 17, 7]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",5,25,81.88490676879883,"[[500, 13.966496643113253], [1000, 16.113363951009553], [1500, 17.04661698655847], [2000, 17.441005679360067], [2500, 17.42807719040577], [3000, 17.409784268788272], [3500, 17.61060425162971], [4000, 17.5830729294281], [4500, 17.5592784893314], [5000, 17.54449042633745], [5500, 17.52625219567596], [6000, 17.519454451147418], [6500, 17.50394082119341], [7000, 17.497977282816876]]",4.5750079361897065,42675,7.320012697904101e-06,18.615810068704008,0.7675053024291992,0.18767870336771011,0.10078874855016058,0.20175132974031432,0.02767173190344319,0.9969946922720634,0.11406640853693623,0.18379989656223228,0.03107143862790313,0.9969648589814316,0.02919408955521299,0.010798565152140708,0.01999632735367685,0.14354385067757608,2807,19555,93.64974665641785,2,,,,,,28,,,,,,,
stage1,lego__init-sfm__n_views-9__depth_lambda-0p0,blender,lego,9,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,194,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,84.63873410224915,"[[500, 16.816967239743953], [1000, 19.50653987416667], [1500, 21.526668731634572], [2000, 21.934601324500967], [2500, 22.015544495544823], [3000, 22.067338425527687], [3500, 22.443620418865375], [4000, 22.40864325329634], [4500, 22.377001696252847], [5000, 22.351273252490316], [5500, 22.306354317883525], [6000, 22.293033087553816], [6500, 22.258246657839823], [7000, 22.24787845815947]]",4.423456892520446,64535,7.0775310280332764e-06,24.34954199470275,0.8792747473716735,0.10107844278216362,0.04027333864988216,0.07404388044645145,0.010790681277790575,0.9999150312248177,0.04202174005676309,0.0727948302937603,0.011316753226945362,0.9999145217370811,0.016606042497887014,0.007884967246538381,0.012245504872212699,0.037419397948615145,1120,29931,98.24219989776611,2,,,,,,194,,,,,,,
stage1,ship__init-depth__n_views-3__depth_lambda-0p0,blender,ship,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,40583,"[0, 57, 44]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.9344482421875,"[[500, 13.2963095993255], [1000, 13.67493993979542], [1500, 13.496656961556134], [2000, 13.417493804466488], [2500, 13.3400625817393], [3000, 13.262996628011624], [3500, 13.599443732044058], [4000, 13.516406914964978], [4500, 13.46654511427667], [5000, 13.427788827158977], [5500, 13.405944731086912], [6000, 13.394043928976622], [6500, 13.384882559235848], [7000, 13.369537141576968]]",4.6792690538806845,82517,7.486830486209686e-06,16.68869847495491,0.679291398525238,0.26398963272571563,0.10582408846595388,0.2921314722383262,0.030324830909941362,0.9844871401877099,0.13514526814990313,0.2157508416334614,0.03773271278381764,0.9870594589062225,0.01704771626613551,0.01340999999693556,0.015228858131535536,0.002692224854619858,100,37144,99.84032821655273,2,0.0,0.0,0.0,1.5225728747100584e-16,1.0,,,,,,,,
stage1,ship__init-depth__n_views-5__depth_lambda-0p0,blender,ship,5,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,79778,"[0, 57, 44, 81, 59]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",5,25,95.66340470314026,"[[500, 22.342720835453353], [1000, 22.388423824126903], [1500, 22.434617120688273], [2000, 22.41770432137993], [2500, 22.387476830010378], [3000, 22.36390185230527], [3500, 22.482733773482217], [4000, 22.42940957165944], [4500, 22.392048842153585], [5000, 22.373109242626487], [5500, 22.350361806677427], [6000, 22.325510167720278], [6500, 22.303646567254578], [7000, 22.29581449002712]]",4.937371146179922,125007,7.899793833888435e-06,21.115824413113746,0.7453833150863648,0.20652362644672395,0.062630997981177,0.15260376663623465,0.017219159295389707,0.995541869377384,0.07862397439643726,0.13357277433547002,0.02216414131856081,0.9952945403457193,0.013476654485790288,0.010948131769605874,0.01221239312769808,0.0006459687512616577,32,49538,105.8322024345398,2,0.0,0.0,0.0,1.651545914952979e-16,1.0,,,,,,,,
stage1,ship__init-depth__n_views-9__depth_lambda-0p0,blender,ship,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,139944,"[0, 57, 44, 81, 59, 45, 55, 38, 69]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,103.35980701446533,"[[500, 23.381677998553464], [1000, 24.15118410473903], [1500, 24.30636064669062], [2000, 24.28607464958184], [2500, 24.326561237733173], [3000, 24.243998656306506], [3500, 24.376482969720346], [4000, 24.42015757076691], [4500, 24.37950849065571], [5000, 24.312001209746704], [5500, 24.32453143567581], [6000, 24.28700718267528], [6500, 24.291087502660417], [7000, 24.28330642024451]]",4.854430358992945,200266,7.767088574389294e-06,24.236559712198606,0.7970151734352112,0.1637440112233162,0.04443622302063962,0.08450175551719032,0.011869513155166402,0.9995696379914562,0.045289174803467,0.08138460686574563,0.012126906502182566,0.9996562604119822,0.012448916092132391,0.010720332877270805,0.011584624484701598,0.002570441559292064,157,61079,114.34361815452576,2,0.0,0.0,0.0,2.106731693729852e-16,1.0,,,,,,,,
stage1,ship__init-random__n_views-3__depth_lambda-0p0,blender,ship,3,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,random,100000,"[0, 57, 44]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,90.76197504997253,"[[500, 11.76701408078813], [1000, 11.954424761619592], [1500, 11.069906929282684], [2000, 10.916115571771996], [2500, 10.78054015407473], [3000, 10.789519591354587], [3500, 11.276821424252415], [4000, 11.191185045248599], [4500, 11.142312318464956], [5000, 11.100668154847668], [5500, 11.084882218525618], [6000, 11.062523776420516], [6500, 11.005149950182773], [7000, 10.976974370806307]]",4.6792690538806845,73153,7.486830486209686e-06,11.958620362213589,0.5780032694339752,0.3883105373382568,0.2857199589097691,0.42350018679611795,0.07394493493929442,0.9426444228835915,0.27310981355925645,0.3798149088972852,0.0743354414081901,0.9589763409466454,0.16976839586821915,0.036052567419171455,0.1029104816436953,0.4567227304022819,9287,20334,109.0693724155426,2,,,,,,,,,,,,,
stage1,ship__init-random__n_views-5__depth_lambda-0p0,blender,ship,5,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,random,100000,"[0, 57, 44, 81, 59]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",5,25,93.46270704269409,"[[500, 17.32312423910914], [1000, 17.875119412937934], [1500, 17.414365788208357], [2000, 17.224580522670966], [2500, 17.193141283458928], [3000, 17.149299984833622], [3500, 17.307879626589028], [4000, 17.25895029184978], [4500, 17.2310973957363], [5000, 17.213504005628174], [5500, 17.192775740705258], [6000, 17.16088029216624], [6500, 17.16335068139923], [7000, 17.153116877094583]]",4.937371146179922,86613,7.899793833888435e-06,14.600462512717263,0.6393828320503235,0.3126598900556564,0.24471367072045747,0.36363939250021965,0.061765711986318854,0.9659932017207101,0.2051253289926494,0.29089775401584034,0.05498295021138341,0.9833792984051347,0.11531749505288647,0.049547653336540196,0.08243257419471334,0.3164256614585665,7068,22337,107.50008416175842,2,,,,,,,,,,,,,
stage1,ship__init-random__n_views-9__depth_lambda-0p0,blender,ship,9,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,random,100000,"[0, 57, 44, 81, 59, 45, 55, 38, 69]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,94.11475563049316,"[[500, 20.97758558262983], [1000, 22.430104409346292], [1500, 22.403210428122193], [2000, 22.124005274584], [2500, 22.171486597501662], [3000, 22.011450896514894], [3500, 22.52172949629167], [4000, 22.541176445896376], [4500, 22.48763091920662], [5000, 22.426800328161008], [5500, 22.409471920208553], [6000, 22.351907783883394], [6500, 22.391962146759056], [7000, 22.34963726085615]]",4.854430358992945,104077,7.767088574389294e-06,19.618767541040356,0.7383030128479003,0.22623626828193666,0.15765548660635598,0.2456299360367927,0.039922227709203006,0.9904928958187927,0.1360330241373852,0.1919478250814787,0.035901742894135426,0.9959562560433571,0.06565303205751509,0.03690298705328285,0.05127800955539897,0.12550462648708513,3513,27991,107.24170541763306,2,,,,,,,,,,,,,
stage1,ship__init-sfm__n_views-3__depth_lambda-0p0,blender,ship,3,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,10,"[0, 57, 44]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,82.17270040512085,"[[500, 11.912452266130401], [1000, 12.932431554765387], [1500, 14.061124174984512], [2000, 13.318897190045737], [2500, 12.831077185241519], [3000, 12.536658015745857], [3500, 12.720073727869933], [4000, 12.637791096603731], [4500, 12.583724774224617], [5000, 12.539350263018669], [5500, 12.512432580376316], [6000, 12.506217945512542], [6500, 12.484099761218317], [7000, 12.461588837319374]]",4.6792690538806845,42891,7.486830486209686e-06,13.818914530971822,0.5877147173881531,0.3628597724437714,0.23270118671250017,0.41968022140164585,0.06379105553970864,0.9590359682529563,0.24719722440098427,0.35287450998350134,0.06726846072297187,0.9737511479064274,0.08002113813038024,0.016430423151734062,0.04822578064105715,0.39002118145445985,8286,21245,95.9424352645874,2,,,,,,10,,,,,,,
stage1,ship__init-sfm__n_views-5__depth_lambda-0p0,blender,ship,5,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,25,"[0, 57, 44, 81, 59]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",5,25,85.33047366142273,"[[500, 13.872803172206464], [1000, 17.97415371838678], [1500, 19.46313770094069], [2000, 19.15264980735855], [2500, 19.082798079542894], [3000, 19.02425456960797], [3500, 19.444785093873012], [4000, 19.403202097274622], [4500, 19.389669347335154], [5000, 19.375762008623607], [5500, 19.357138511250607], [6000, 19.32468027416492], [6500, 19.320990188953157], [7000, 19.315356797979106]]",4.937371146179922,60785,7.899793833888435e-06,17.117904158354005,0.6680655932426453,0.27572484612464904,0.16493964508877673,0.27494295643994915,0.04286106524874735,0.9847660725759968,0.1727283711321158,0.26948462825358127,0.0458827580133802,0.9863753142665115,0.05979650048899697,0.014857174107811252,0.03732683729840411,0.22154805403774597,6609,29831,98.70294427871704,2,,,,,,25,,,,,,,
stage1,ship__init-sfm__n_views-9__depth_lambda-0p0,blender,ship,9,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,sfm,231,"[0, 57, 44, 81, 59, 45, 55, 38, 69]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,88.175776720047,"[[500, 16.755809686536466], [1000, 22.245120606089884], [1500, 23.31389446345123], [2000, 23.30697808833473], [2500, 23.461474276133053], [3000, 23.338814953490058], [3500, 23.61365871380744], [4000, 23.647858416972305], [4500, 23.62303777240804], [5000, 23.54336809562641], [5500, 23.551119283234506], [6000, 23.499137272891655], [6500, 23.51305377944565], [7000, 23.49152793637479]]",4.854430358992945,81336,7.767088574389294e-06,22.643427239394907,0.7774492740631104,0.1887037944793701,0.09443479105834739,0.1450206522475095,0.025151607388205162,0.9992746028187314,0.09455644983924452,0.14132361849181474,0.025375414378807096,0.9994531797147411,0.03290503858948496,0.014908516203050276,0.023906777396267617,0.08060444690341989,2331,28919,101.7901394367218,2,,,,,,231,,,,,,,
stage2_init_loss,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,96.22081136703491,"[[500, 25.08585958505624], [1000, 24.5503133178569], [1500, 24.541593738959925], [2000, 24.802731950471436], [2500, 24.943521256208957], [3000, 24.938312858449244], [3500, 24.298813640571982], [4000, 24.359042791104876], [4500, 24.384280087762054], [5000, 24.561647290191516], [5500, 24.550176034050388], [6000, 24.504060883501605], [6500, 24.506937040355613], [7000, 24.46836518631266]]",4.306069181176648,36748,6.889710689883167e-06,22.64348460745846,0.8750111389160157,0.10765783473849297,0.05391876725502301,0.22830349775384295,0.014215047016625078,0.9934317385989511,0.09176920950569337,0.15293566084500293,0.02435498706498852,0.9948704441967879,0.013815668878086438,0.00584004936520347,0.009827859121644954,0.0027317315452908674,44,16107,106.21574640274048,2,0.0,0.0,0.0,4.1428160423524487e-16,1.0,,,,,,,,
stage2_init_loss,chair__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p1,blender,chair,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,68444,"[0, 32, 6, 2, 39, 90, 38, 59, 80]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,102.51689434051514,"[[500, 31.71835678358464], [1000, 31.68184360686935], [1500, 32.24126973942567], [2000, 32.68942378060624], [2500, 32.66292377558376], [3000, 32.6914058131144], [3500, 32.35616965269923], [4000, 32.35976686522007], [4500, 32.406423451001864], [5000, 32.41767160896197], [5500, 32.39646996356504], [6000, 32.30310309491474], [6500, 32.2907213036229], [7000, 32.3146928194753]]",4.587113632433774,80921,7.339381811894599e-06,29.671197926847206,0.9544642925262451,0.03842820584774018,0.012930527581749653,0.047177290407148284,0.0033986054186059145,0.9990450035436774,0.015888335604726515,0.044846346164428515,0.004175858369841956,0.9991894085373653,0.0073502937446604105,0.004388726052550534,0.005869509898605472,0.009649585034909761,293,30364,112.89521527290344,2,0.0,0.0,0.0,3.782792275659672e-16,1.0,,,,,,,,
stage2_init_loss,chair__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1,blender,chair,3,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,94.56758999824524,"[[500, 20.569222736261395], [1000, 20.73596256227792], [1500, 20.409833928445373], [2000, 20.252522921625037], [2500, 20.21496989046066], [3000, 20.156994817677514], [3500, 20.317769361440924], [4000, 20.230514378361644], [4500, 20.19865075261591], [5000, 20.172475120674523], [5500, 20.15384868666855], [6000, 20.13185840900809], [6500, 20.101352440845975], [7000, 20.07753165202249]]",4.306069181176648,31080,6.889710689883167e-06,16.866153622762592,0.7557284331321716,0.300627728998661,0.39972976475992,0.6030923834040091,0.10293318233310832,0.8216100698684606,0.22139936457260942,0.28404196594695946,0.05823639167339244,0.9946304267508617,0.5300799868391876,0.01726911470572291,0.2736745507724552,0.7593103448275862,6606,8700,198.44861960411072,2,0.0,0.0,0.0,4.1428160423524487e-16,1.0,,,,,,,,
stage2_init_loss,chair__init-random__n_views-9__depth_kind-ssi__depth_lambda-0p1,blender,chair,9,random,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6, 2, 39, 90, 38, 59, 80]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,97.94164776802063,"[[500, 25.659691500977537], [1000, 28.86527061437056], [1500, 30.64197804583077], [2000, 31.941433511454314], [2500, 32.01632739212026], [3000, 32.14169274934882], [3500, 32.033956754921775], [4000, 32.1490685492883], [4500, 32.200794099770235], [5000, 32.26477653758153], [5500, 32.24668912308225], [6000, 32.21513095485078], [6500, 32.161422818748534], [7000, 32.20266385093337]]",4.587113632433774,45629,7.339381811894599e-06,29.4431055376873,0.9535884284973144,0.042645245976746085,0.010598040298196004,0.030161212851959975,0.0027804204842012455,0.9995348985013672,0.010904631267885451,0.02961386698192502,0.002871945593259583,0.999559048135345,0.006541595702762249,0.004170645627355284,0.0053561206650587665,0.029466764889216297,520,17647,108.22461938858032,2,0.0,0.0,0.0,3.782792275659672e-16,1.0,,,,,,,,
stage2_init_loss,chair__init-sfm__n_views-3__depth_kind-ssi__depth_lambda-0p1,blender,chair,3,sfm,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,sfm,6,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,92.6702492237091,"[[500, 15.181640106772662], [1000, 19.426686858247642], [1500, 19.569326389302667], [2000, 19.382086392557312], [2500, 19.216336436994872], [3000, 18.948296043438802], [3500, 18.729433923036236], [4000, 18.626178485328595], [4500, 18.52318047083885], [5000, 18.412102123854773], [5500, 18.374597795133088], [6000, 18.372222698433625], [6500, 18.31910541415646], [7000, 18.284978715578678]]",4.306069181176648,25158,6.889710689883167e-06,17.170649909596595,0.7750656390190125,0.23216380029916764,0.3165421146359648,0.5944069763890598,0.0859143031431891,0.9235471036364113,0.22925111726650496,0.29196115004836104,0.06122134658567036,0.9848680573837467,0.19126056879472506,0.016710487387711366,0.10398552809121821,0.39942028985507244,2756,6900,116.0346987247467,2,0.0,0.0,0.0,4.1428160423524487e-16,1.0,6,,,,,,,
